the_geom,uid_merged,uid,idold,idagency,facname,addressnum,streetname,address,city,boro,borocode,zipcode,latitude,longitude,xcoord,ycoord,bin,bbl,commboard,council,censtract,nta,the_geom_webmercator,facgroup,facsubgrp,factype,capacity,util,captype,utilrate,area,areatype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,agencyjuris,datasource,dataname,dataurl,datadate,pgtable,facdomain
0101000020E61000004087F9F2028C52C0A435069D10484440,131862;59329,131850,,,R-120.Arden.Heights.Woods.Park,,,Cilia Street,Staten Island,Staten Island,5,10312,40.563007,-74.18768,932103,144451,,5057540035;5057600001;5057600060,503,51,17007,SI48,0101000020110F000007DFAFB0F9805FC1D8F93E5A20E05241,Parks and Plazas,Preserves and Conservation Areas,Natural Area/Wetland/Wildlife Refuge,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000CD565EF23F7D52C0AA2A3410CB5A4440,,34896,,NYCDPR: B223QB,Marcy Green Center,,,,Brooklyn,Brooklyn,3,11211,40.709322,-73.957028,996163.5948,197704.4819,,,301,34,52700,BK73,0101000020110F0000118FA4ACE6675FC14097AE3316F55241,Parks and Plazas,"Streetscapes, Plazas, and Malls",Triangle/Plaza,,,,,NYCDPR: 0.478,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,,NYCDPR,NYCDPR: Parks Properties,NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDPR: 2017-12-21,dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E6100000978DCEF9298D52C03D7E6FD39F434440,45660,196896,,,Uncas Pond-SI Bluebelt System,,,Albourne Avenue,Staten Island,Staten Island,5,10309,40.528315,-74.205687,927070,131823,,5069020001;5069410024,503,51,20803,SI32,0101000020110F0000BE8C9CD2EE825FC1A18517CE29DB5241,Parks and Plazas,Preserves and Conservation Areas,Natural Area/Wetland/Wildlife Refuge,,,,,,,City Owned,Public,NYC Department of Environmental Protection,NYCDEP,NYCDEP: City,NYC Department of Environmental Protection,NYCDEP,NYCDEP,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000001EDC9DB5DB7152C035289A07B0624440,173376,81114,,NYCDPR: Q103,Kennedy Playground,32,Avenue,32 Avenue,Bayside,Queens,4,11361,40.770997,-73.779035,1045453.926,220249.0179,4559625,4060480027,411,19,109700,QN46,0101000020110F000064F4DF268D545FC1ADC6928EEFFD5241,Parks and Plazas,Parks,Neighborhood Park,,,,,NYCDPR: 5.367,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E61000000E164ED2FC8D52C06E68CA4E3F444440,146364;146367;146368;165824;165825;45648;45725;49882;49883,146363,,,Bloomingdale Park,,,Bloomingdale Road,Staten Island,Staten Island,5,10309,40.533182,-74.218556,923497,133605,,5070100001;5073390001;5073390003;5073390078;5073390100;5073450001;5073480001;5073480005;5073480011;5073570001,503,51,22600,SI11,0101000020110F0000801020F754845FC1B4BD3C03DCDB5241,Parks and Plazas,Preserves and Conservation Areas,Natural Area/Wetland/Wildlife Refuge,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000BEA1F0D93A7B52C0B5F97FD5916B4440,,88535,,,Mosaic Success Garden,1315,Ogden Avenue,1315 Ogden Avenue,Bronx,Bronx,2,10452,40.840388,-73.925467,1004873,245462,,2025310035,204,16,20100,BX26,0101000020110F00008444F55578645FC1176206D7E6075341,Parks and Plazas,Gardens,Community Garden,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000B1E1E995B27852C0A6B915C26A6C4440,118104;118115,118096,,,Mapes Avenue Ballfield,777,East  180 Street,777 East  180 Street,Bronx,Bronx,2,10460,40.847008,-73.8859,1015818,247886,,,206,15,37100,BX17,0101000020110F00002987F2302B605FC170821D60DA085341,Parks and Plazas,Recreation and Waterfront Sites,Playing Field,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000070B378B1307752C016F9F5436C544440,,123358,,NYCDPR: B165,Spring Creek Park,,,,Brooklyn,Brooklyn,3,11208,40.659554,-73.862347,1022441.709,179599.6718,,,305,42,122000,BK82,0101000020110F0000FD66D6B69B5D5FC1994BF6B9F3ED5241,Parks and Plazas,Preserves and Conservation Areas,Nature Area,,,,,NYCDPR: 55.095,NYCDPR: Acres,,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,,NYCDPR,NYCDPR: Parks Properties,NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDPR: 2017-12-21,dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E61000002F8A1EF8187F52C06AA0F99CBB594440,165573,122618,,NYCDPR: B223JB,Bridge Park,114,Bridge Street,114 Bridge Street,Brooklyn,Brooklyn,3,11201,40.701038,-73.985899,988159.9067,194683.7124,,3000660001,302,33,2100,BK38,0101000020110F0000986290260A6B5FC18C790C16E6F35241,Parks and Plazas,Recreation and Waterfront Sites,Playground,,,,,NYCDPR: 1.767,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E6100000FE0FB056ED7852C0793E03EACD564440,,76137,,,PS 290 & Playground,135,Schenck Avenue,135 Schenck Avenue,Brooklyn,Brooklyn,3,11207,40.678159,-73.889486,1014903.455,186367.2091,3087821,3039490018,305,37,119800,BK82,0101000020110F0000023E37FD8E605FC10DFDD35D9EF05241,Parks and Plazas,Recreation and Waterfront Sites,Playground,,,,,,,City Owned,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000C6DE8B2FDA8C52C063EFC517ED4D4440,158045,196366,,NYCDPR: R122,Pralls Island,,,Pralls Island,Staten Island,Staten Island,5,,40.608798,-74.200817,928491.1835,161141.8075,,5019350001,502,50,29102,SI05,0101000020110F00004D798D4A67825FC1188EFE64AEE65241,Parks and Plazas,Preserves and Conservation Areas,Nature Area,,,,,NYCDPR: 107.514,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E6100000A070766B997752C00B09185DDE6E4440,104337,104324,,NYCDPR: X087,Zimmerman Playground,,,Olinville Avenue,Bronx,Bronx,2,10467,40.866161,-73.868739,1020555.415,254870.7325,2053529,2045070023,211,15,33600,BX07,0101000020110F0000FD2B4E9A4D5E5FC1D0AE2A1C9B0B5341,Parks and Plazas,Recreation and Waterfront Sites,Playground,,,,,NYCDPR: 1.003,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E6100000A88AA9F4137552C0EC504D49D65B4440,122068;122084;155346;164675;55390,122065,,,Flushing Meadows Corona Park,,,Grand Centrl Parkway,Flushing,Queens,4,11367,40.717477,-73.829343,1031557.567,200718.6574,4541454;4605462,4022090010;4022090095;4022090105;4022800001;4022801550;4022801575,481,24,38302,QN99,0101000020110F0000F13D9337055A5FC1F0AF6C9E41F65241,Parks and Plazas,Parks,Regional Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000C2A4F8F8847E52C0EAAEEC82C15F4440,,165006,,NYCDCP: M060009,Murray Hill Mews,560,THIRD AVENUE,560 Third Avenue,New York,Manhattan,1,10016,40.748093,-73.976866,990659.9872,211827.9516,,1008930041,106,4,8000,MN20,0101000020110F00000F386EC30E6A5FC147A32A09A6FA5241,Parks and Plazas,Privately Owned Public Space,Privately Owned Public Space,,,,,,,,Non-public,Not Available,Non-public,"NYCDCP,NYCDOB: City",NYC Department of Buildings;NYC Department of City Planning,NYCDCP;NYCDOB,,NYCDCP,NYCDCP: Privately Owned Public Spaces,,NYCDCP: 2017-10-23,dcp_pops,"Parks, Gardens, and Historical Sites"
0101000020E6100000B40584D6C37D52C091291F82AA614440,,86035,,NYCDCP: M080009,Wellington Estates,200,EAST 62 STREET,200 East 62 Street,New York,Manhattan,1,10065,40.763016,-73.965078,993924.048,217265.9676,,1014167501,108,4,11000,MN31,0101000020110F000072C871B4C6685FC1F064D14ACAFC5241,Parks and Plazas,Privately Owned Public Space,Privately Owned Public Space,,,,,,,,Non-public,Not Available,Non-public,"NYCDCP,NYCDOB: City",NYC Department of Buildings;NYC Department of City Planning,NYCDCP;NYCDOB,,NYCDCP,NYCDCP: Privately Owned Public Spaces,,NYCDCP: 2017-10-23,dcp_pops,"Parks, Gardens, and Historical Sites"
0101000020E6100000F29716F5497F52C059897956D25E4440,,167976,,NYCDCP: M050070,Madison Green,5,EAST 22 STREET,5 East 22 Street,New York,Manhattan,1,10010,40.740794,-73.988889,987328.9821,209168.0417,,1008517501,105,2,5600,MN13,0101000020110F00004569A95C5D6B5FC1488C27EC99F95241,Parks and Plazas,Privately Owned Public Space,Privately Owned Public Space,,,,,,,,Non-public,Not Available,Non-public,"NYCDCP,NYCDOB: City",NYC Department of Buildings;NYC Department of City Planning,NYCDCP;NYCDOB,,NYCDCP,NYCDCP: Privately Owned Public Spaces,,NYCDCP: 2017-10-23,dcp_pops,"Parks, Gardens, and Historical Sites"
0101000020E61000005E68AED3487952C0101FD8F15F544440,,61575,,,Prophecy Garden,67,Malta Street,67 Malta Street,Brooklyn,Brooklyn,3,11207,40.659178,-73.89507,1013363,179450,,3042950055,305,42,113000,BK85,0101000020110F00004E5021642A615FC177FDB6EEE5ED5241,Parks and Plazas,Gardens,Community Garden,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000CA367007EA8952C011FDDAFAE94F4440,2006;41491;78877;79069;79100;8725;8727;8729;8732,2005,,,Graniteville Quarry State Park,,,Van Name Avenue,Staten Island,Staten Island,5,10303,40.624328,-74.154909,941248,166774,,5017000008;5017000012;5017000013;5017000035;5017000038;5017000041;5017000042;5017000043;5017000044;5017000049,501,49,30302,SI12,0101000020110F000002C06BAD697D5FC1BF334BC3E7E85241,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000C5AC1743398652C004ABEAE5774A4440,124951;124955;124960;124961;124963;124967;124969;124973;124976;124978;124983;125004;125005;125006;125007;125008;125009;125010;125011;125012;125013;125014;125015;125020;125021;125026;125028;125030;125033;125034;125036;125037;125044;125045;125046;125047;125048;125049;125050;125051;125053;125054;125055;125056;125057;125076;125077;125081;125082;125085;125086;125087;125088;125089;125090;125091;125092;125093;125094;125095;125097;125098;125099;125100;125101;125102;125103;125104;125107;125109;125110;125111;125112;125115;125116;125117;125119;125120;125121;125122;125123;170104;178078;194409;20438;20456;25963;25968;26005;33822;33823;55797;60091,124950,,,"New Creek Bluebelt, Phase 4",,,Hylan Boulevard,Staten Island,Staten Island,5,10306,40.581784,-74.097245,957238,151251,,5036580001;5036610001;5036620001;5036630001;5036640004;5036640005;5036640006;5036640007;5036640008;5036640010;5036650001;5036800001;5036800031;5037140001;5037160014;5037220001;5037220004;5037220011;5037220015;5037220020;5037220024;5037220027;5037230022;5037230023;5037230045;5037230048;5037230052;5037230056;5037590001;5037590003;5037590008;5037590011;5037590015;5037590020;5037590023;5037590025;5037590028;5037590030;5037590033;5037590034;5037590037;5037590039;5037590042;5037590045;5037590048;5037590053;5037590058;5037600001;5037600005;5037600009;5037600013;5037600018;5037600019;5037600020;5037600021;5037600025;5037600027;5037600036;5037600037;5037600040;5037600042;5037600044;5037600046;5037600048;5037600050;5037600056;5037600058;5037640001;5037640004;5037640008;5037640038;5037640039;5037640040;5037650011;5037650013;5037660001;5037660008;5037660011;5037900011;5037900012;5037900013;5037900014;5037900017;5037900018;5037900019;5037900020;5037900021;5037900022;5037900023;5037900031;5037900045;5037910022;5037910031,502,50,11201,SI36,0101000020110F00003C1049E524775FC18B38324FD0E25241,Parks and Plazas,Preserves and Conservation Areas,Natural Area/Wetland/Wildlife Refuge,,,,,,,City Owned,Public,NYC Department of Environmental Protection,NYCDEP,NYCDEP: City,NYC Department of Environmental Protection,NYCDEP,NYCDEP,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000B439CE6DC27852C0782634492C554440,167616,61448,,NYCDPR: B515,United Community Center Garden,,,Schenck Avenue,Brooklyn,Brooklyn,3,11207,40.665414,-73.886867,1015635.871,181724.9265,,3040890013,305,42,112400,BK82,0101000020110F0000BFBB491A46605FC1A63B66B7CAEE5241,Parks and Plazas,Gardens,Garden,,,,,NYCDPR: 0.525,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E6100000DB300A82C77F52C08A22A46E67594440,,9949,,NYCDPR: B036,Fort Stirling Park,68,Columbia Heights,68 Columbia Heights,Brooklyn,Brooklyn,3,11201,40.698469,-73.996552,985206.1356,193747.5701,,3002080025,302,33,301,BK09,0101000020110F0000A6614D9F326C5FC13C035EC887F35241,Parks and Plazas,"Streetscapes, Plazas, and Malls",Triangle/Plaza,,,,,NYCDPR: 0.226,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
0101000020E6100000B8CB7EDDE97E52C012A1116C5C5D4440,,56427,,,Jhs 60 Playground,404,East   12 Street,404 East   12 Street,New York,Manhattan,1,10009,40.729383,-73.983024,988955,205011,,1004390010,103,2,3400,MN22,0101000020110F00003E17C723BA6A5FC1A46A8DD2F6F75241,Parks and Plazas,Recreation and Waterfront Sites,Playground,,,,,,,City Owned,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000057772CB6497A52C0309E4143FF544440,,61237,,,Betsy Head Memorial Playground,245,Dumont Avenue,245 Dumont Avenue,Brooklyn,Brooklyn,3,11212,40.66404,-73.910749,1009011.037,181216.5244,3081764,3035590001,316,41,92400,BK81,0101000020110F0000585157BCDE625FC13A72484E98EE5241,Parks and Plazas,Recreation and Waterfront Sites,Playground,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000026512FF8347A52C0B8E52329E96D4440,57006;57008;57013,116237,,,PS 15 Playground,2202,Andrews Avenue,2202 Andrews Avenue,Bronx,Bronx,2,10453,40.858678,-73.909483,1009289,252130,,2032170001;2032170004;2032170006;2032170009,207,14,25500,BX30,0101000020110F0000E468CA80BB625FC12B1AB2BF870A5341,Parks and Plazas,Recreation and Waterfront Sites,Playground,,,,,,,City Owned,Public,NYC Department of Education,NYCDOE,NYCDOE: City,NYC Department of Education,NYCDOE,NYCDOE,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E61000000A67B796C97952C06D8C9DF0126A4440,,171200,,,Youth Village Park,705,Home Street,705 Home Street,Bronx,Bronx,2,10456,40.828703,-73.902929,1011114,241211,,2026520001,203,17,13500,BX35,0101000020110F0000A58E291B05625FC113958A0839065341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E6100000B8E864A9F57C52C0B519A721AA684440,,166420,,,Annuniciation Park/Gatehouse,1491,Amsterdam Avenue,1491 Amsterdam Avenue,New York,Manhattan,1,10031,40.817692,-73.952494,997399.2505,237188.0775,1059645,1019710001,109,9,21303,MN06,0101000020110F00008FF3657E68675FC133F47116A4045341,Parks and Plazas,Parks,Park,,,,,,,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,"Parks, Gardens, and Historical Sites"
0101000020E610000059DB148F8B7E52C0842C0B26FE504440,163363,86843,,NYCDPR: B316,DiGilio Playground,102,Avenue F,102 Avenue F,Brooklyn,Brooklyn,3,11218,40.632756,-73.977268,990559.4333,169807.2362,3405456,3054080001,314,44,47800,BK88,0101000020110F0000D65975F3196A5FC1BCC147CF1CEA5241,Parks and Plazas,Parks,Community Park,,,,,NYCDPR: 0.851,NYCDPR: Acres,City Owned,Public,NYC Department of Parks and Recreation,NYCDPR,NYCDPR: City,NYC Department of Parks and Recreation,NYCDPR,NYCDPR,NYCDCAS;NYCDPR,NYCDCAS: City Owned and Leased Properties;NYCDPR: Parks Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYCDPR: https://data.cityofnewyork.us/City-Government/Parks-Properties/rjaj-zgq7/data,NYCDCAS: 2017-06-01;NYCDPR: 2017-12-21,dcas_facilities_colp;dpr_parksproperties,"Parks, Gardens, and Historical Sites"
